"report_date","target_end_date","location_name","ICUbed_mean","ICUbed_lower","ICUbed_upper"
2020-05-10,2020-08-04,"New York",0.0765,0,1
2020-05-10,2020-08-05,"New York",0.061,0,0.5
2020-05-10,2020-08-06,"New York",0.046,0,0.5
2020-05-10,2020-08-07,"New York",0.035,0,0.5
2020-05-10,2020-08-08,"New York",0.027,0,0.5
2020-05-10,2020-08-09,"New York",0.021,0,0.5
2020-05-10,2020-08-10,"New York",0.0145,0,0
2020-05-10,2020-08-11,"New York",0.006,0,0
2020-05-10,2020-08-12,"New York",0,0,0
2020-05-10,2020-08-13,"New York",0,0,0
2020-05-10,2020-08-14,"New York",0,0,0
2020-05-10,2020-08-15,"New York",0,0,0
2020-05-10,2020-08-16,"New York",0,0,0
2020-05-10,2020-08-17,"New York",0,0,0
2020-05-10,2020-08-18,"New York",0,0,0
2020-05-10,2020-08-19,"New York",0,0,0
2020-05-10,2020-08-20,"New York",0,0,0
2020-05-10,2020-08-21,"New York",0,0,0
2020-05-12,2020-03-01,"New York",0,0,0
2020-05-12,2020-03-02,"New York",0,0,0
2020-05-12,2020-03-03,"New York",0,0,0
2020-05-12,2020-03-04,"New York",0,0,0
2020-05-12,2020-03-05,"New York",0,0,0
2020-05-12,2020-03-06,"New York",0,0,0
2020-05-12,2020-03-07,"New York",0,0,0
2020-05-12,2020-03-08,"New York",0,0,0
2020-05-12,2020-03-09,"New York",1,1,1
2020-05-12,2020-03-10,"New York",3,3,3
2020-05-12,2020-03-11,"New York",8,8,8
2020-05-12,2020-03-12,"New York",17.0505,17,17.5
2020-05-12,2020-03-13,"New York",31.1435,31,32
2020-05-12,2020-03-14,"New York",52.3805,52,53.5
2020-05-12,2020-03-15,"New York",80.818,80,82.5
2020-05-12,2020-03-16,"New York",116.4545,115,118.5
2020-05-12,2020-03-17,"New York",160.425,158.5,163
2020-05-12,2020-03-18,"New York",214.769,212.5,218
2020-05-12,2020-03-19,"New York",283.5195,280.5,287.5
2020-05-12,2020-03-20,"New York",370.715,367,375
2020-05-12,2020-03-21,"New York",483.6345,479.5,489
2020-05-12,2020-03-22,"New York",630.508,625.5,636.5
2020-05-12,2020-03-23,"New York",818.5095,812.5,825.5125
2020-05-12,2020-03-24,"New York",1053.153,1046,1061.5
2020-05-12,2020-03-25,"New York",1337.69,1329.5,1346.5
2020-05-12,2020-03-26,"New York",1673.6875,1664.5,1683.5
2020-05-12,2020-03-27,"New York",2058.347,2047.5,2070
2020-05-12,2020-03-28,"New York",2484.88,2472.4875,2497.5
2020-05-12,2020-03-29,"New York",2940.729,2927,2956
2020-05-12,2020-03-30,"New York",3410.9195,3394.5,3428
2020-05-12,2020-03-31,"New York",3878.6285,3860.9875,3897.5
2020-05-12,2020-04-01,"New York",4327.519,4307.9875,4347.525
2020-05-12,2020-04-02,"New York",4744.971,4724.9875,4766.5
2020-05-12,2020-04-03,"New York",5122.7395,5101,5147.5375
2020-05-12,2020-04-04,"New York",5453.9605,5430.4875,5480.5125
2020-05-12,2020-04-05,"New York",5733.1425,5707.5,5762.5
2020-05-12,2020-04-06,"New York",5954.7855,5926.9875,5985.5125
2020-05-12,2020-04-07,"New York",6114.7165,6084.9875,6145.5125
2020-05-12,2020-04-08,"New York",6207.191,6176.5,6237.5
2020-05-12,2020-04-09,"New York",6228.921,6198.5,6262
2020-05-12,2020-04-10,"New York",6178.889,6147.5,6213.0125
2020-05-12,2020-04-11,"New York",6062.5725,6030.9875,6096.025
2020-05-12,2020-04-12,"New York",5888.8915,5855.9875,5923.5
2020-05-12,2020-04-13,"New York",5671.4405,5636.9875,5708
2020-05-12,2020-04-14,"New York",5428.35,5392,5462.5125
2020-05-12,2020-04-15,"New York",5176.8655,5142.5,5210.0125
2020-05-12,2020-04-16,"New York",4932.0885,4897.5,4966.5
2020-05-12,2020-04-17,"New York",4705.0885,4671.4875,4741
2020-05-12,2020-04-18,"New York",4501.4365,4468.5,4537.025
2020-05-12,2020-04-19,"New York",4318.681,4286.975,4351.5125
2020-05-12,2020-04-20,"New York",4149.255,4118.5,4183.5125
2020-05-12,2020-04-21,"New York",3983.7715,3953.5,4015.5
2020-05-12,2020-04-22,"New York",3815.0755,3786,3847.5125
2020-05-12,2020-04-23,"New York",3637.9505,3608.5,3670.5
2020-05-12,2020-04-24,"New York",3450.409,3421.9875,3481.0125
2020-05-12,2020-04-25,"New York",3256.4515,3228.5,3284.525
2020-05-12,2020-04-26,"New York",3062.605,3033,3091
2020-05-12,2020-04-27,"New York",2879.0655,2852,2908.0125
2020-05-12,2020-04-28,"New York",2718.767,2692.5,2747.5
2020-05-12,2020-04-29,"New York",2588.7185,2563.4875,2615.5125
2020-05-12,2020-04-30,"New York",2491.465,2466.4875,2518.5
2020-05-12,2020-05-01,"New York",2424.3915,2399,2449.5125
2020-05-12,2020-05-02,"New York",2380.3425,2356,2404.5
2020-05-12,2020-05-03,"New York",2354.737,2332.4875,2381
2020-05-12,2020-05-04,"New York",2341.8945,2320.5,2368
2020-05-12,2020-05-05,"New York",2334.039,2303,2378.5125
2020-05-12,2020-05-06,"New York",2318.0865,2271,2403.0125
2020-05-12,2020-05-07,"New York",2254.613,2183.4875,2389.0375
2020-05-12,2020-05-08,"New York",2183.902,2086,2367.5
2020-05-12,2020-05-09,"New York",2103.923,1977.9875,2337.525
2020-05-12,2020-05-10,"New York",2007.646,1856,2289.025
2020-05-12,2020-05-11,"New York",1900.827,1740.5,2195.0125
2020-05-12,2020-05-12,"New York",1794.089,1624.975,2089.5875
2020-05-12,2020-05-13,"New York",1728.0735,1561.95,2018.5375
2020-05-12,2020-05-14,"New York",1664.845,1500.425,1947.6
2020-05-12,2020-05-15,"New York",1603.4855,1436.9875,1882.125
2020-05-12,2020-05-16,"New York",1548.0715,1379.4625,1832.675
2020-05-12,2020-05-17,"New York",1501.7135,1324.5,1788.5125
2020-05-12,2020-05-18,"New York",1462.483,1268,1772.0125
2020-05-12,2020-05-19,"New York",1433.0145,1217,1759.525
2020-05-12,2020-05-20,"New York",1408.1105,1174.4625,1741.0875
2020-05-12,2020-05-21,"New York",1383.001,1140.9125,1716.05
2020-05-12,2020-05-22,"New York",1354.18,1113.975,1686.7125
2020-05-12,2020-05-23,"New York",1317.4365,1093.975,1630.625
2020-05-12,2020-05-24,"New York",1274.4065,1069.95,1570.55
2020-05-12,2020-05-25,"New York",1222.3135,1027,1509.0625
2020-05-12,2020-05-26,"New York",1163.265,979.9625,1450.5
2020-05-12,2020-05-27,"New York",1104.6195,922.4875,1375.5125
2020-05-12,2020-05-28,"New York",1046.0965,863.4875,1315.525
2020-05-12,2020-05-29,"New York",991.442,809.975,1254.0375
2020-05-12,2020-05-30,"New York",943.6745,758.5,1212.0625
2020-05-12,2020-05-31,"New York",898.906,713.475,1160.6875
2020-05-12,2020-06-01,"New York",859.291,669.4875,1121.525
2020-05-12,2020-06-02,"New York",822.67,628,1078.5875
2020-05-12,2020-06-03,"New York",787.5075,597.925,1038.575
2020-05-12,2020-06-04,"New York",752.075,566.4875,1004.525
2020-05-12,2020-06-05,"New York",713.815,533.9875,959
2020-05-12,2020-06-06,"New York",670.6425,497.9875,905.5125
2020-05-12,2020-06-07,"New York",627.998,459.4875,849.55
2020-05-12,2020-06-08,"New York",584.061,421,794.525
2020-05-12,2020-06-09,"New York",542.504,384.9875,745.5125
2020-05-12,2020-06-10,"New York",502.4895,350.45,697.525
2020-05-12,2020-06-11,"New York",463.2005,318,651.0125
2020-05-12,2020-06-12,"New York",431.5375,289,613.525
2020-05-12,2020-06-13,"New York",403.188,262.5,580.5
2020-05-12,2020-06-14,"New York",377.748,241,553.1125
2020-05-12,2020-06-15,"New York",351.974,220.4875,519.5375
2020-05-12,2020-06-16,"New York",328.7255,200.975,490.5
2020-05-12,2020-06-17,"New York",306.108,183.975,461.075
2020-05-12,2020-06-18,"New York",283.6135,166,435.025
2020-05-12,2020-06-19,"New York",262.322,149.4875,406.0625
2020-05-12,2020-06-20,"New York",240.938,134.9875,380.075
2020-05-12,2020-06-21,"New York",222.5845,120.9875,357.5125
2020-05-12,2020-06-22,"New York",204.762,107.4875,330.5875
2020-05-12,2020-06-23,"New York",188.4975,94.5,310.5125
2020-05-12,2020-06-24,"New York",174.3745,85.975,294.5125
2020-05-12,2020-06-25,"New York",159.412,78,277
2020-05-12,2020-06-26,"New York",147.202,70.4875,259.5375
2020-05-12,2020-06-27,"New York",135.395,63,245.0625
2020-05-12,2020-06-28,"New York",124.895,57,230
2020-05-12,2020-06-29,"New York",115.582,51,215.0125
2020-05-12,2020-06-30,"New York",105.6725,45.9875,198.0125
2020-05-12,2020-07-01,"New York",97.1505,40.9875,184.5375
2020-05-12,2020-07-02,"New York",89.205,36,172.025
2020-05-12,2020-07-03,"New York",81.7825,32.4875,160.025
2020-05-12,2020-07-04,"New York",75.007,28.5,148.025
2020-05-12,2020-07-05,"New York",69.3325,25.4875,139.025
2020-05-12,2020-07-06,"New York",63.7415,22,129.125
2020-05-12,2020-07-07,"New York",60.865,19.5,127.0125
2020-05-12,2020-07-08,"New York",56.2155,17.5,120.0125
2020-05-12,2020-07-09,"New York",51.9405,15.5,111.525
2020-05-12,2020-07-10,"New York",48.006,13.5,105.0375
2020-05-12,2020-07-11,"New York",43.2835,11.9875,99
2020-05-12,2020-07-12,"New York",39.809,10.4875,91.5125
2020-05-12,2020-07-13,"New York",34.402,9,82.5375
2020-05-12,2020-07-14,"New York",31.51,8,77.025
2020-05-12,2020-07-15,"New York",28.795,7.5,73
2020-05-12,2020-07-16,"New York",26.389,6.5,67.5125
2020-05-12,2020-07-17,"New York",24.1355,6,64.0125
2020-05-12,2020-07-18,"New York",22.068,5.9875,59.0125
2020-05-12,2020-07-19,"New York",20.1935,5,56.0125
2020-05-12,2020-07-20,"New York",18.474,3.9875,52.025
2020-05-12,2020-07-21,"New York",16.8565,2.5,47.5375
2020-05-12,2020-07-22,"New York",15.399,1.5,45.5
2020-05-12,2020-07-23,"New York",13.966,0.5,40.525
2020-05-12,2020-07-24,"New York",12.7345,0,37.5
2020-05-12,2020-07-25,"New York",11.587,0,35.0125
2020-05-12,2020-07-26,"New York",10.523,0,32.5125
2020-05-12,2020-07-27,"New York",9.58,0,30.5125
2020-05-12,2020-07-28,"New York",8.6865,0,28.5
2020-05-12,2020-07-29,"New York",7.861,0,26.5
2020-05-12,2020-07-30,"New York",7.1285,0,24.0125
2020-05-12,2020-07-31,"New York",5.778,0,20.5
2020-05-12,2020-08-01,"New York",4.5445,0,16.5
2020-05-12,2020-08-02,"New York",3.4,0,12.5
2020-05-12,2020-08-03,"New York",2.346,0,8.51249999999999
2020-05-12,2020-08-04,"New York",1.409,0,5.5
2020-05-12,2020-08-05,"New York",0.573,0,2.5
2020-05-12,2020-08-06,"New York",0.496,0,2.5
2020-05-12,2020-08-07,"New York",0.415,0,2
2020-05-12,2020-08-08,"New York",0.347,0,2
2020-05-12,2020-08-09,"New York",0.287,0,1.5
2020-05-12,2020-08-10,"New York",0.2245,0,1.5
2020-05-12,2020-08-11,"New York",0.1615,0,1
2020-05-12,2020-08-12,"New York",0.1145,0,1
2020-05-12,2020-08-13,"New York",0.0675,0,0.5
2020-05-12,2020-08-14,"New York",0.025,0,0.5
2020-05-12,2020-08-15,"New York",0,0,0
2020-05-12,2020-08-16,"New York",0,0,0
2020-05-12,2020-08-17,"New York",0,0,0
2020-05-12,2020-08-18,"New York",0,0,0
2020-05-12,2020-08-19,"New York",0,0,0
2020-05-12,2020-08-20,"New York",0,0,0
2020-05-12,2020-08-21,"New York",0,0,0
2020-05-12,2020-08-22,"New York",0,0,0
2020-05-12,2020-08-23,"New York",0,0,0
2020-05-12,2020-08-24,"New York",0,0,0
2020-05-18,2020-03-01,"New York",0,0,0
2020-05-18,2020-03-02,"New York",0,0,0
2020-05-18,2020-03-03,"New York",0,0,0
2020-05-18,2020-03-04,"New York",0,0,0
2020-05-18,2020-03-05,"New York",0,0,0
2020-05-18,2020-03-06,"New York",0,0,0
2020-05-18,2020-03-07,"New York",0,0,0
2020-05-18,2020-03-08,"New York",0,0,0
2020-05-18,2020-03-09,"New York",1,1,1
2020-05-18,2020-03-10,"New York",4,4,4
2020-05-18,2020-03-11,"New York",11,11,11
2020-05-18,2020-03-12,"New York",22.047,22,22.5
2020-05-18,2020-03-13,"New York",37.1825,37,38
2020-05-18,2020-03-14,"New York",59.5455,59,61
2020-05-18,2020-03-15,"New York",88.07,87,90
2020-05-18,2020-03-16,"New York",122.7745,121,125
2020-05-18,2020-03-17,"New York",162.813,160.5,165.5
2020-05-18,2020-03-18,"New York",212.2025,209.5,215.5
2020-05-18,2020-03-19,"New York",277.8545,274.5,281.5
2020-05-18,2020-03-20,"New York",364.084,360.5,369
2020-05-18,2020-03-21,"New York",479.8615,475.5,485
2020-05-18,2020-03-22,"New York",633.593,628.5,639.5
2020-05-18,2020-03-23,"New York",831.625,825.9875,838.5
2020-05-18,2020-03-24,"New York",1079.233,1072,1087
2020-05-18,2020-03-25,"New York",1372.0495,1363.5,1380.5
2020-05-18,2020-03-26,"New York",1714.106,1704.5,1724.5
2020-05-18,2020-03-27,"New York",2106.056,2095.5,2118
2020-05-18,2020-03-28,"New York",2548.6875,2536,2562
2020-05-18,2020-03-29,"New York",3026.713,3012.5,3041.5
2020-05-18,2020-03-30,"New York",3511.1325,3495.9875,3526.5
2020-05-18,2020-03-31,"New York",3968.467,3951.5,3986.0125
2020-05-18,2020-04-01,"New York",4393.63,4374,4413.5125
2020-05-18,2020-04-02,"New York",4793.396,4772,4815.5125
2020-05-18,2020-04-03,"New York",5169.1305,5147,5192.5
2020-05-18,2020-04-04,"New York",5494.848,5471.4875,5519
2020-05-18,2020-04-05,"New York",5760.684,5735.9875,5788.0125
2020-05-18,2020-04-06,"New York",5980.4155,5953.9875,6009.5
2020-05-18,2020-04-07,"New York",6151.3185,6123.475,6180.5125
2020-05-18,2020-04-08,"New York",6253.219,6225.4875,6283.5
2020-05-18,2020-04-09,"New York",6262.175,6233,6292.5125
2020-05-18,2020-04-10,"New York",6193.6645,6163,6225.0125
2020-05-18,2020-04-11,"New York",6059.9085,6027.5,6093.0125
2020-05-18,2020-04-12,"New York",5873.317,5840.4875,5906
2020-05-18,2020-04-13,"New York",5636.68,5603.9875,5670.0125
2020-05-18,2020-04-14,"New York",5365.525,5333,5398.5
2020-05-18,2020-04-15,"New York",5084.9335,5053.4625,5119.0125
2020-05-18,2020-04-16,"New York",4824.25,4790,4856.5125
2020-05-18,2020-04-17,"New York",4605.65,4574,4638.5125
2020-05-18,2020-04-18,"New York",4427.4715,4395.4875,4460.025
2020-05-18,2020-04-19,"New York",4271.912,4239.9875,4304
2020-05-18,2020-04-20,"New York",4121.3155,4089.5,4153
2020-05-18,2020-04-21,"New York",3967.646,3934.5,3999
2020-05-18,2020-04-22,"New York",3809.518,3778,3840
2020-05-18,2020-04-23,"New York",3642.3795,3612.4875,3673.0125
2020-05-18,2020-04-24,"New York",3455.6805,3425.4875,3485.5125
2020-05-18,2020-04-25,"New York",3248.139,3219.5,3278
2020-05-18,2020-04-26,"New York",3028.498,3001.5,3056.5125
2020-05-18,2020-04-27,"New York",2821.513,2795.4875,2849.5125
2020-05-18,2020-04-28,"New York",2644.393,2619.475,2670.5125
2020-05-18,2020-04-29,"New York",2507.6485,2482.4875,2535
2020-05-18,2020-04-30,"New York",2424.3565,2399.5,2450
2020-05-18,2020-05-01,"New York",2383.424,2359.5,2408
2020-05-18,2020-05-02,"New York",2365.4845,2341.9875,2390.5
2020-05-18,2020-05-03,"New York",2323.585,2299.5,2348.5
2020-05-18,2020-05-04,"New York",2250.2535,2227,2274.0125
2020-05-18,2020-05-05,"New York",2145.208,2120.9875,2170
2020-05-18,2020-05-06,"New York",2027.112,1999,2064.0125
2020-05-18,2020-05-07,"New York",1901.9275,1867,1954.0375
2020-05-18,2020-05-08,"New York",1797.739,1755.9875,1866.5125
2020-05-18,2020-05-09,"New York",1730.326,1677.9875,1818.5375
2020-05-18,2020-05-10,"New York",1680.617,1618.4875,1788.6
2020-05-18,2020-05-11,"New York",1639.7445,1570,1765.5125
2020-05-18,2020-05-12,"New York",1588.3205,1511.4875,1729.0625
2020-05-18,2020-05-13,"New York",1529.64,1433.5,1689.1
2020-05-18,2020-05-14,"New York",1466.1935,1351.4625,1681
2020-05-18,2020-05-15,"New York",1396.3375,1260.9875,1666.025
2020-05-18,2020-05-16,"New York",1325.947,1168.4875,1656.575
2020-05-18,2020-05-17,"New York",1254.4515,1073.5,1646.5625
2020-05-18,2020-05-18,"New York",1191.664,983.9875,1661.05
2020-05-18,2020-05-19,"New York",1145.4335,924.975,1642.0375
2020-05-18,2020-05-20,"New York",1102.5945,868.475,1627.125
2020-05-18,2020-05-21,"New York",1061.914,813.9875,1608.5625
2020-05-18,2020-05-22,"New York",1019.17,763,1583.6
2020-05-18,2020-05-23,"New York",975.7465,717.9625,1538.8125
2020-05-18,2020-05-24,"New York",929.981,675,1486.7375
2020-05-18,2020-05-25,"New York",883.7695,631.9875,1431.5
2020-05-18,2020-05-26,"New York",839.516,594,1374.125
2020-05-18,2020-05-27,"New York",793.692,557.475,1301.025
2020-05-18,2020-05-28,"New York",751.8095,522.4875,1248.125
2020-05-18,2020-05-29,"New York",712.054,488.4875,1187.1375
2020-05-18,2020-05-30,"New York",673.5645,456.4875,1135.0375
2020-05-18,2020-05-31,"New York",638.6475,422.9875,1092.05
2020-05-18,2020-06-01,"New York",603.5685,393.475,1047.5625
2020-05-18,2020-06-02,"New York",569.818,362.4875,1010.6
2020-05-18,2020-06-03,"New York",538.7955,330.9875,980.7375
2020-05-18,2020-06-04,"New York",504.625,301.5,925.85
2020-05-18,2020-06-05,"New York",471.7755,273.975,880.525
2020-05-18,2020-06-06,"New York",437.675,247.5,832.025
2020-05-18,2020-06-07,"New York",407.569,223.5,781.075
2020-05-18,2020-06-08,"New York",376.725,201.475,732.0125
2020-05-18,2020-06-09,"New York",344.6795,181.475,682.0625
2020-05-18,2020-06-10,"New York",317.9395,163.4625,641.0375
2020-05-18,2020-06-11,"New York",295.12,145.9875,608.0125
2020-05-18,2020-06-12,"New York",272.76,130.5,570.55
2020-05-18,2020-06-13,"New York",248.9235,116.5,534.025
2020-05-18,2020-06-14,"New York",230.2695,104.9875,503.0125
2020-05-18,2020-06-15,"New York",212.609,93.5,473.05
2020-05-18,2020-06-16,"New York",196.2295,83,444.05
2020-05-18,2020-06-17,"New York",179.2355,73.9875,415.5375
2020-05-18,2020-06-18,"New York",165.083,66.4875,390.025
2020-05-18,2020-06-19,"New York",151.5605,58.5,362.025
2020-05-18,2020-06-20,"New York",139.085,52.9875,335.025
2020-05-18,2020-06-21,"New York",129.5845,47,313.05
2020-05-18,2020-06-22,"New York",119.0855,41.9875,291.0625
2020-05-18,2020-06-23,"New York",109.2005,37.5,272.5125
2020-05-18,2020-06-24,"New York",100.431,32.5,253.0875
2020-05-18,2020-06-25,"New York",92.3335,28.9875,237.025
2020-05-18,2020-06-26,"New York",84.8975,25.4875,221.5125
2020-05-18,2020-06-27,"New York",75.9,22,205.5375
2020-05-18,2020-06-28,"New York",69.4935,19.5,192.0125
2020-05-18,2020-06-29,"New York",63.631,17.5,178.025
2020-05-18,2020-06-30,"New York",58.2495,15.9875,166.5125
2020-05-18,2020-07-01,"New York",53.204,13.9875,153.0625
2020-05-18,2020-07-02,"New York",48.5585,11.5,142.5125
2020-05-18,2020-07-03,"New York",44.3425,10.4875,130.5625
2020-05-18,2020-07-04,"New York",40.46,8.9875,122.525
2020-05-18,2020-07-05,"New York",36.965,7.5,114
2020-05-18,2020-07-06,"New York",33.7065,7,105.025
2020-05-18,2020-07-07,"New York",30.7235,6.5,98.0125
2020-05-18,2020-07-08,"New York",28.1165,6,92.0125
2020-05-18,2020-07-09,"New York",25.699,5.4875,85.025
2020-05-18,2020-07-10,"New York",23.4885,4,80.0125
2020-05-18,2020-07-11,"New York",21.441,3,73.025
2020-05-18,2020-07-12,"New York",19.582,2,68.5125
2020-05-18,2020-07-13,"New York",17.851,1,64.025
2020-05-18,2020-07-14,"New York",16.2555,0,61
2020-05-18,2020-07-15,"New York",14.7945,0,57.5
2020-05-18,2020-07-16,"New York",13.431,0,52.525
2020-05-18,2020-07-17,"New York",12.2165,0,49
2020-05-18,2020-07-18,"New York",11.084,0,44.5125
2020-05-18,2020-07-19,"New York",10.059,0,41.5125
2020-05-18,2020-07-20,"New York",9.068,0,37.5
2020-05-18,2020-07-21,"New York",8.154,0,34.0125
2020-05-18,2020-07-22,"New York",7.3205,0,32.0125
2020-05-18,2020-07-23,"New York",6.5515,0,29.525
2020-05-18,2020-07-24,"New York",5.8605,0,27.5
2020-05-18,2020-07-25,"New York",5.2425,0,25.5
2020-05-18,2020-07-26,"New York",4.694,0,24.5
2020-05-18,2020-07-27,"New York",4.1995,0,22
2020-05-18,2020-07-28,"New York",3.7605,0,19.5125
2020-05-18,2020-07-29,"New York",3.3585,0,18.5
2020-05-18,2020-07-30,"New York",2.9985,0,17.5
2020-05-18,2020-07-31,"New York",2.4075,0,14.0125
2020-05-18,2020-08-01,"New York",1.8745,0,11
2020-05-18,2020-08-02,"New York",1.3985,0,9
2020-05-18,2020-08-03,"New York",0.9675,0,6
2020-05-18,2020-08-04,"New York",0.583,0,4
2020-05-18,2020-08-05,"New York",0.2535,0,2
2020-05-18,2020-08-06,"New York",0.211,0,1.5
2020-05-18,2020-08-07,"New York",0.1735,0,1.5
2020-05-18,2020-08-08,"New York",0.147,0,1.5
2020-05-18,2020-08-09,"New York",0.123,0,1.5
2020-05-18,2020-08-10,"New York",0.0915,0,1
2020-05-18,2020-08-11,"New York",0.074,0,1
2020-05-18,2020-08-12,"New York",0.0485,0,0.5
2020-05-18,2020-08-13,"New York",0.027,0,0.5
2020-05-18,2020-08-14,"New York",0.0145,0,0.5
2020-05-18,2020-08-15,"New York",0,0,0
2020-05-18,2020-08-16,"New York",0,0,0
2020-05-18,2020-08-17,"New York",0,0,0
2020-05-18,2020-08-18,"New York",0,0,0
2020-05-18,2020-08-19,"New York",0,0,0
2020-05-18,2020-08-20,"New York",0,0,0
2020-05-18,2020-08-21,"New York",0,0,0
2020-05-18,2020-08-22,"New York",0,0,0
2020-05-18,2020-08-23,"New York",0,0,0
2020-05-18,2020-08-24,"New York",0,0,0
2020-05-26,2020-03-01,"New York",0,0,0
2020-05-26,2020-03-02,"New York",0,0,0
2020-05-26,2020-03-03,"New York",0,0,0
2020-05-26,2020-03-04,"New York",0,0,0
2020-05-26,2020-03-05,"New York",0,0,0
2020-05-26,2020-03-06,"New York",0,0,0
2020-05-26,2020-03-07,"New York",0,0,0
2020-05-26,2020-03-08,"New York",0,0,0
2020-05-26,2020-03-09,"New York",1,1,1
2020-05-26,2020-03-10,"New York",4,4,4
2020-05-26,2020-03-11,"New York",11,11,11
2020-05-26,2020-03-12,"New York",23.0435,23,23.5
2020-05-26,2020-03-13,"New York",38.1765,38,39
2020-05-26,2020-03-14,"New York",60.507,60,62
2020-05-26,2020-03-15,"New York",89.074,88,91
2020-05-26,2020-03-16,"New York",123.768,122,126
2020-05-26,2020-03-17,"New York",162.8,160.5,165.0125
2020-05-26,2020-03-18,"New York",210.196,207.5,213.5
2020-05-26,2020-03-19,"New York",274.9315,272,278.5
2020-05-26,2020-03-20,"New York",362.1075,358.5,366.5
2020-05-26,2020-03-21,"New York",478.825,474.5,484
2020-05-26,2020-03-22,"New York",635.525,630.5,641.5
2020-05-26,2020-03-23,"New York",838.5585,833,845.5
2020-05-26,2020-03-24,"New York",1091.285,1084.5,1099
2020-05-26,2020-03-25,"New York",1387.211,1379,1396.5
2020-05-26,2020-03-26,"New York",1731.6395,1722.5,1742.5
2020-05-26,2020-03-27,"New York",2126.6575,2116,2139
2020-05-26,2020-03-28,"New York",2577.424,2564.9875,2591.0125
2020-05-26,2020-03-29,"New York",3065.5805,3051.5,3080.5
2020-05-26,2020-03-30,"New York",3557.3075,3541.4875,3573.0125
2020-05-26,2020-03-31,"New York",4009.273,3992,4027.5
2020-05-26,2020-04-01,"New York",4420.949,4402.5,4441
2020-05-26,2020-04-02,"New York",4811.389,4791.4875,4833
2020-05-26,2020-04-03,"New York",5184.121,5161.975,5207.5
2020-05-26,2020-04-04,"New York",5506.0485,5482.4875,5530.5
2020-05-26,2020-04-05,"New York",5764.6105,5739.4875,5791.5
2020-05-26,2020-04-06,"New York",5982.439,5954.4875,6010.5
2020-05-26,2020-04-07,"New York",6157.5315,6128.9875,6187
2020-05-26,2020-04-08,"New York",6263.0065,6233,6294
2020-05-26,2020-04-09,"New York",6266.3765,6234.5,6298
2020-05-26,2020-04-10,"New York",6188.376,6155.4875,6220
2020-05-26,2020-04-11,"New York",6046.795,6013,6078.5
2020-05-26,2020-04-12,"New York",5854.235,5820.9875,5887
2020-05-26,2020-04-13,"New York",5608.8325,5574.5,5643.0125
2020-05-26,2020-04-14,"New York",5323.51,5290.9875,5357.5125
2020-05-26,2020-04-15,"New York",5028.5675,4996.5,5061.5125
2020-05-26,2020-04-16,"New York",4760.1265,4726.4875,4794
2020-05-26,2020-04-17,"New York",4545.818,4511.5,4579.5
2020-05-26,2020-04-18,"New York",4380.7645,4348.4875,4414.0125
2020-05-26,2020-04-19,"New York",4239.8855,4205.5,4273.0125
2020-05-26,2020-04-20,"New York",4100.4505,4067,4134.5
2020-05-26,2020-04-21,"New York",3952.962,3920,3986.0125
2020-05-26,2020-04-22,"New York",3800.351,3768,3833.0125
2020-05-26,2020-04-23,"New York",3639.41,3608.5,3671.0125
2020-05-26,2020-04-24,"New York",3453.3225,3423.4875,3484.0125
2020-05-26,2020-04-25,"New York",3238.5145,3209.5,3267.0125
2020-05-26,2020-04-26,"New York",3007.3255,2979,3037.0125
2020-05-26,2020-04-27,"New York",2789.897,2764,2818.5125
2020-05-26,2020-04-28,"New York",2605.064,2578.475,2632.5
2020-05-26,2020-04-29,"New York",2464.3925,2438.9875,2491.5
2020-05-26,2020-04-30,"New York",2388.8905,2363,2414.5125
2020-05-26,2020-05-01,"New York",2361.908,2336.4875,2387
2020-05-26,2020-05-02,"New York",2356.209,2333.475,2380.5125
2020-05-26,2020-05-03,"New York",2306.596,2281,2331.5
2020-05-26,2020-05-04,"New York",2203.3905,2180.4875,2226.5
2020-05-26,2020-05-05,"New York",2051.93,2028.5,2075
2020-05-26,2020-05-06,"New York",1881.4955,1858,1904.5
2020-05-26,2020-05-07,"New York",1721.403,1698.9875,1741.0125
2020-05-26,2020-05-08,"New York",1591.251,1570.5,1612.0125
2020-05-26,2020-05-09,"New York",1510.0085,1490,1529.5125
2020-05-26,2020-05-10,"New York",1458.966,1439.4875,1477.5
2020-05-26,2020-05-11,"New York",1419.257,1400.4875,1438
2020-05-26,2020-05-12,"New York",1383.399,1362.9875,1406.5
2020-05-26,2020-05-13,"New York",1323.3185,1300.9875,1354.5125
2020-05-26,2020-05-14,"New York",1255.0365,1228,1298.0125
2020-05-26,2020-05-15,"New York",1185.159,1154.5,1236.5125
2020-05-26,2020-05-16,"New York",1114.507,1077.5,1176.55
2020-05-26,2020-05-17,"New York",1050.2105,1005.4875,1122.0375
2020-05-26,2020-05-18,"New York",978.1175,926.5,1046
2020-05-26,2020-05-19,"New York",923.9325,867.9625,1001.0375
2020-05-26,2020-05-20,"New York",877.4635,813,965.5375
2020-05-26,2020-05-21,"New York",835.5245,760.4875,937.0625
2020-05-26,2020-05-22,"New York",796.4645,711.9875,912.575
2020-05-26,2020-05-23,"New York",753.962,658.975,885.05
2020-05-26,2020-05-24,"New York",710.909,617.9875,839.5125
2020-05-26,2020-05-25,"New York",670.9175,579.95,798.5125
2020-05-26,2020-05-26,"New York",633.973,542.475,758.0375
